order_id,customer_id,product_id,seller_id,order_date,quantity,unit_price,total_price,payment_method,order_status,country
db129251-4b7b-4342-917e-d38ae76fb2e1,5fa17753-7b86-4682-b2e9-ae423da12e85,P0088,4cf29dc7-ad9f-4bd5-8d12-ad1e4a3af28a,2024-08-20,4,30.07,120.28,PayPal,Reso,Belize
dc32111a-8cf0-45ec-8b79-758ca335666a,112a1e85-b4fa-482e-8f87-ee05b21d848d,P0178,a180362b-b87d-4bdd-912a-60e3d1978a87,2025-05-09,5,80.38,401.9,Carta di Credito,Reso,Guinea
76c154e0-c8a0-42f4-b507-a240648979c7,14a4b4b9-a3a9-4eff-9a54-1d1d38a58330,P0200,c7c50a9c-111f-43b7-b76d-edaae69e756e,2024-08-24,3,42.97,128.91,Contrassegno,Annullato,Angola
784448d7-aa4d-40cd-aafa-fc733637a4b2,362868cc-8786-4f22-809f-7e0cf369f5f4,P0084,c88e1d3f-89f9-4354-81e1-d37981dfe459,2024-11-26,2,8.58,17.16,Carta di Credito,Annullato,Lesotho
929a09c8-7c3a-4896-8bc2-ea4e619901d1,072f7526-af44-4065-aea1-26bc597950b4,P0118,ef84adec-811b-4043-9c13-e65a4959e7aa,2024-10-13,3,139.62,418.86,PayPal,Reso,Timor-Leste
10d17fc3-12a9-43d6-9915-da99146ebe91,ff1c1488-2e58-409e-ab0b-1f8f5ff20842,P0036,43f635ee-2131-4fc9-bc00-30fffa53e9d0,2025-05-20,1,108.77,108.77,Contrassegno,Completato,Slovenia
1c8f1118-7dc4-4851-8569-cbed1c091475,1093883d-3947-47f0-bc64-65f18ee2053a,P0052,ef84adec-811b-4043-9c13-e65a4959e7aa,2024-09-10,4,179.62,718.48,PayPal,Completato,Anguilla
df99f8ed-d1a9-4513-b7b0-040a3cdf3f1e,a7cbfff7-63bb-48db-9f0b-d907eecb8ac0,P0101,8ab518a8-580b-4d5b-8813-78fa12233b8c,2024-08-29,3,76.9,230.70000000000002,Contrassegno,Annullato,Kuwait
8feca266-95da-497d-ab32-718b412c0b38,7ef4c20f-3d09-4522-8ac5-113c15bdf7ab,P0101,7e94f22c-c0b4-4c1f-8c3a-139469041b80,2024-10-14,3,76.9,230.70000000000002,PayPal,Completato,Nigeria
637b5623-0fbc-473e-ac16-fa3beaa04703,dcd84c60-14af-4176-8d7d-8cd824ab8034,P0038,96a04b3b-4ad4-4d0a-9138-4cc257bc6d85,2024-12-15,1,15.55,15.55,PayPal,Annullato,Monaco
575c7781-e58f-4250-a68a-8d43f0a2ef5c,c80af7fd-b19d-49f9-b9cc-2c055f877739,P0048,c217d004-e04a-4e06-8186-f432ee300c59,2024-11-11,5,173.11,865.5500000000001,Carta di Credito,Annullato,Aruba
f2b9e3ca-2119-4bb4-a4f4-b4472db9a93c,dff88dce-d69b-4020-989e-850f0379a7b4,P0124,0003110f-941f-4e08-a8e0-72d98e585d54,2024-08-10,3,162.32,486.96,PayPal,Completato,Malaysia
c29426da-67d1-47c5-9534-034e1ff8960a,97c71215-f5ec-48ce-a4f9-35b37af647b1,P0072,f2241adc-0fa9-48b3-add7-1fea766d5ab2,2024-06-20,1,195.68,195.68,Carta di Credito,Annullato,Malta
ea63a217-d44f-4ecc-948f-8de33e11a70d,3d26c943-2b7c-46f8-bd06-815e5fce629c,P0196,e1f4cda1-a1a8-4f54-8920-7e7030b5463d,2024-12-07,1,186.86,186.86,PayPal,Completato,Haiti
ee259e3e-c662-439a-a758-d1dbb1512f0f,9abcb775-5818-4abd-8ab6-b29d0b1503d9,P0083,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2025-02-27,3,166.02,498.06000000000006,Contrassegno,Reso,Venezuela
6f03dfd2-2c0e-4a27-bc93-e45f36f84b89,428f45d0-f136-42fc-93aa-fb1e52d32446,P0103,8ab518a8-580b-4d5b-8813-78fa12233b8c,2025-05-17,1,192.79,192.79,Contrassegno,Completato,China
cc643765-0d15-4036-ab5f-81f844c54d65,dc07c43f-1b47-445d-8bd0-c394769a3106,P0095,a71aeb47-ee6f-40c5-9e77-25a83ca3966f,2025-05-22,1,7.21,7.21,Bonifico,Completato,Palau
caf585a5-eb3e-477b-b691-3e9cb0e9d5ab,72e7ac9c-90d7-493d-86eb-fc3b0e323235,P0134,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2024-09-09,4,104.63,418.52,Bonifico,Completato,Cuba
f43abd00-82aa-4e00-b5c6-25a611a18195,9c93173b-8773-4415-bf48-3dead1fa1f8b,P0068,c88e1d3f-89f9-4354-81e1-d37981dfe459,2024-10-16,4,34.64,138.56,Contrassegno,Annullato,Central African Republic
2418943c-78c5-4298-9a1f-6b14026d0fcb,fb746fe5-ad54-4220-ad61-7d7485c5afbd,P0174,0003110f-941f-4e08-a8e0-72d98e585d54,2025-04-29,5,39.22,196.1,PayPal,Completato,Isle of Man
2af2eb8d-68d0-4367-ad39-b72d49ebd329,4886fdb6-259f-4a41-9cf6-c97b456347fd,P0045,087c769b-4e30-47ef-a3d3-3141bbcf84c2,2024-07-29,2,112.89,225.78,PayPal,Reso,Moldova
64a5ac3b-c0c7-4869-a0be-c08d350e33a1,e8fb8bd1-cf52-4c69-a564-1cbe32fd46f0,P0030,e1f4cda1-a1a8-4f54-8920-7e7030b5463d,2024-06-06,1,183.61,183.61,Bonifico,Annullato,Mauritius
6cfb878d-f872-44a0-b188-67374f113cc6,dfab6bd8-91c5-4515-9760-29fe821f0515,P0175,80365f5b-4f77-40d1-9102-6736fe6e7adf,2024-10-19,3,167.91,503.73,PayPal,Reso,Syrian Arab Republic
dd40c031-caea-4062-a23e-322372fa4fa4,b667738f-3b3c-48f1-8fa0-a9c99019b38a,P0078,f302e864-0832-41bc-803d-868f4522a09c,2024-10-31,5,44.36,221.8,Carta di Credito,Completato,Australia
04ddf23a-3a7e-415f-9661-a2cb88747683,ef792b5c-f1c7-4756-8585-556da3442bcc,P0033,c1d8ce74-1ae4-4258-a378-bdcf1d4ff7ba,2024-08-02,4,193.45,773.8,Carta di Credito,Completato,Tajikistan
364ab25f-01ce-487c-8e56-4203f4ee420a,51a43f4d-3c00-4999-802c-c2e8a5ea3c73,P0161,a180362b-b87d-4bdd-912a-60e3d1978a87,2024-12-30,4,82.6,330.4,Carta di Credito,Annullato,Cambodia
9cab5fdc-8faf-490c-9bea-0b9ece27359d,b9e2ec97-f3e8-49cf-bd2c-b880fc0eacf5,P0005,0003110f-941f-4e08-a8e0-72d98e585d54,2024-12-11,3,135.45,406.34999999999997,Bonifico,Completato,Tunisia
0c667c48-8553-44c5-8ed8-d609af6a0f44,b22f7a5d-e44a-4622-a30e-c99976876e6e,P0032,f302e864-0832-41bc-803d-868f4522a09c,2025-02-18,5,44.42,222.10000000000002,Carta di Credito,Completato,Reunion
e5f3847c-c0c3-4ae8-bad4-fd766811e2d5,af594dc2-472c-45ca-b00d-f4f05c50c94b,P0051,c88e1d3f-89f9-4354-81e1-d37981dfe459,2025-04-12,4,62.64,250.56,Carta di Credito,Reso,Palestinian Territory
43318ee1-10ef-404f-9180-321e98417a96,4bf1613c-f52e-43c3-8fda-cbab10432257,P0154,0680b000-d563-4a7c-9c96-59d8e366297d,2025-03-09,1,40.57,40.57,Contrassegno,Annullato,Niger
ae02a32f-b4f4-4fc6-8ebe-bbfc39ec9760,6332a850-2cfa-4768-b141-c54ba0a09a38,P0155,7e94f22c-c0b4-4c1f-8c3a-139469041b80,2024-12-19,5,30.31,151.54999999999998,Contrassegno,Reso,Singapore
35793483-e465-4aa5-a3b0-996f0ffe871b,0ed73c9b-62f6-47e3-a647-5dafa786c8ad,P0050,f93af035-6ba9-4cf2-b6cc-f18a731c3a7c,2025-03-02,4,27.99,111.96,Bonifico,Reso,Saint Pierre and Miquelon
836e77af-40fa-4d31-996a-6841da8112aa,add1739f-1640-4445-b339-37a0cd677aa6,P0133,c7c50a9c-111f-43b7-b76d-edaae69e756e,2025-05-15,5,54.09,270.45000000000005,PayPal,Completato,Bosnia and Herzegovina
1f728032-8e2c-4bdb-b1c5-1edc7238624e,8efe06e2-51ee-45ce-8551-6877ee6e2ac4,P0161,c11dee11-c3a7-4e59-9105-9beedcd64703,2025-02-04,4,82.6,330.4,PayPal,Completato,Sao Tome and Principe
02bdf4ea-c06b-427e-8506-ced4746940ea,90d98a41-5522-4e48-a160-e540fe1d506b,P0032,80365f5b-4f77-40d1-9102-6736fe6e7adf,2024-10-21,5,44.42,222.10000000000002,Contrassegno,Annullato,Denmark
08105fdd-d00e-46d8-a261-062bb4975482,6a189bcf-0e01-4c73-abe7-4b4415ffcaff,P0101,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2024-06-19,5,76.9,384.5,Contrassegno,Completato,Pakistan
ca757f37-95e4-409a-bfef-95da3f9a9ab8,6a189bcf-0e01-4c73-abe7-4b4415ffcaff,P0118,10d46bd0-31aa-4993-85a9-4f2c12b8043e,2024-09-19,5,139.62,698.1,Carta di Credito,Reso,Sweden
b116443d-cc8a-4a34-a9c3-663f8ad1cfec,fe8ace35-7a4b-4d22-9e10-c118bb1dd301,P0109,169c3126-4b37-4bda-ac63-986966142319,2024-09-22,4,133.53,534.12,PayPal,Reso,Turkmenistan
c36dae64-e243-4645-8430-dcd5394e3d1e,ad02f342-ff9a-4c67-aef0-7ed44f4cb4ec,P0173,a180362b-b87d-4bdd-912a-60e3d1978a87,2024-06-10,3,92.99,278.96999999999997,PayPal,Completato,Christmas Island
327b94f5-88db-4bcc-b193-facd35d2d3b8,365b5e4f-b367-47ef-9e55-31f927baa597,P0056,f302e864-0832-41bc-803d-868f4522a09c,2024-06-29,3,150.71,452.13,Contrassegno,Reso,Antarctica (the territory South of 60 deg S)
a7345792-5d01-4d13-a54d-3a5d0933c9a3,97c71215-f5ec-48ce-a4f9-35b37af647b1,P0196,a180362b-b87d-4bdd-912a-60e3d1978a87,2024-11-19,2,186.86,373.72,Contrassegno,Reso,Mauritius
e3942f35-3a06-4887-be1b-6a4010ad1696,299a0640-c15b-4396-8a94-71cf938c3e57,P0076,4674f64a-b59d-4fd4-95c2-7d2cfc3f2eef,2025-05-23,3,108.62,325.86,Contrassegno,Annullato,Macedonia
f4e518b5-36cd-4d56-9484-76c1e1322b26,b759181a-e5a2-438e-a121-42cbab3ffa5f,P0174,c11dee11-c3a7-4e59-9105-9beedcd64703,2024-11-18,4,39.22,156.88,Carta di Credito,Annullato,Sudan
150ed0a7-3e0e-4bb6-a61c-3870725d6a85,e19d58ec-84b0-41cc-a5b4-76de4d814639,P0172,e2b87deb-2e3b-44ea-8d90-ff02333d7209,2025-04-23,1,22.14,22.14,Contrassegno,Reso,Heard Island and McDonald Islands
ff573a0e-34f2-47d6-84f0-8cba235428ca,69250e4b-0632-47e0-84f1-2562b5631293,P0089,e1d81b3e-d2c7-498b-9950-4c63999a4938,2024-10-02,1,46.23,46.23,PayPal,Annullato,Grenada
4b64e070-5128-4084-a14b-403591cb945c,474e551a-276e-44fe-93ab-a6cb76d37b29,P0126,8ab518a8-580b-4d5b-8813-78fa12233b8c,2025-01-30,5,48.25,241.25,Carta di Credito,Reso,Gibraltar
fcb0c913-cea2-4931-b38f-ed8d831638fb,3ec4cbde-6525-493f-b57e-26b076c466a7,P0033,969467a9-f747-42d2-8e7c-1210bad89432,2025-01-05,2,193.45,386.9,Carta di Credito,Completato,Slovenia
a6a3aaf3-9153-428a-8d62-3c1ce85d4e68,63fa6e7f-f74f-4dca-8e5d-a53932b66e30,P0199,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2025-03-15,3,76.84,230.52,Contrassegno,Annullato,Western Sahara
a242eda7-6cd5-4ec0-9d07-dc13451c35f8,ae91001f-2f35-4a98-b7d7-881d43a8c278,P0043,054d74a7-8701-47d2-b79c-eb50e59354dd,2024-11-24,5,74.31,371.55,PayPal,Reso,Sao Tome and Principe
e3ac8532-f998-4594-84e5-4e7e27792b3a,a66ec37c-a4e6-4575-a685-4078e65d6a2d,P0161,4674f64a-b59d-4fd4-95c2-7d2cfc3f2eef,2024-08-31,2,82.6,165.2,Contrassegno,Reso,Malawi
158fd018-da8b-43d5-8bc0-6c93b0b5a815,14a4b4b9-a3a9-4eff-9a54-1d1d38a58330,P0024,96a04b3b-4ad4-4d0a-9138-4cc257bc6d85,2025-02-05,4,190.99,763.96,PayPal,Reso,Somalia
6b7e9063-dfe3-4b82-8db2-b78d2a93e625,86281bf4-b61d-4b7a-8927-9c0f950882e3,P0129,e1d81b3e-d2c7-498b-9950-4c63999a4938,2025-02-10,2,7.42,14.84,Contrassegno,Annullato,Iran
3b41274a-ab62-457a-b808-bfb3028aa484,75336920-a66a-4bad-a2b8-39567f7e38e9,P0052,169c3126-4b37-4bda-ac63-986966142319,2024-06-10,3,179.62,538.86,Contrassegno,Completato,Lithuania
3fd7b24e-cc36-4ced-956d-1f9af8a43052,29941c99-16fa-43c1-993e-f1ada1748948,P0076,71350198-b69f-4820-83ed-1d8fd9544e66,2024-11-28,2,108.62,217.24,Carta di Credito,Completato,Martinique
adf588f6-756e-4ac7-b9b0-b522c1d7ef51,cf1b543d-208e-4c6c-a54f-05788341756d,P0059,c11dee11-c3a7-4e59-9105-9beedcd64703,2025-01-05,3,121.15,363.45000000000005,Contrassegno,Annullato,Wallis and Futuna
06563111-16ee-43ce-897c-f162a74e87d4,9c93173b-8773-4415-bf48-3dead1fa1f8b,P0190,c88e1d3f-89f9-4354-81e1-d37981dfe459,2025-04-11,4,48.18,192.72,Contrassegno,Annullato,Tokelau
e3ec596a-c658-4fb1-92be-06ed5b2e1f34,049c1edd-02d3-4bc6-a223-0eb2b2a07732,P0154,fc6c1dae-88ae-467b-ac7a-bf56ff4fc9a9,2025-05-03,4,40.57,162.28,PayPal,Completato,Saint Vincent and the Grenadines
155ea69b-230c-4187-a13f-fb550bc0118b,dff88dce-d69b-4020-989e-850f0379a7b4,P0186,c217d004-e04a-4e06-8186-f432ee300c59,2025-01-08,2,134.14,268.28,Carta di Credito,Annullato,South Africa
7d81e753-00d6-43da-93b0-f06eae6506ff,f42cd28a-4f11-4bb4-a5f4-eec3ebdb231c,P0067,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2024-12-01,1,85.65,85.65,Contrassegno,Annullato,Panama
fd287697-699c-4190-aa03-8ba8d7497795,c5c9d00c-1580-45ee-b49b-518969a98723,P0041,c47a0bb4-e3ef-4f2e-851b-d8adc26d08ec,2024-06-22,5,34.96,174.8,PayPal,Annullato,Turks and Caicos Islands
fb0ef614-77e5-434f-8106-8fa857519ce9,1d7ea792-5bc5-4c43-aa93-bc0d12bac199,P0037,f93af035-6ba9-4cf2-b6cc-f18a731c3a7c,2025-05-17,4,28.77,115.08,PayPal,Completato,Marshall Islands
b8176cab-0d8b-409d-85f3-64e324b2c873,0ee8bd3e-0b74-4414-b3de-50a1f24e9522,P0124,8ab518a8-580b-4d5b-8813-78fa12233b8c,2024-10-06,4,162.32,649.28,Carta di Credito,Reso,Liechtenstein
91abe776-1c97-4ac8-ba09-3bdbb53d76de,a8c6a973-e16c-4ee8-9f0c-3b0253ddfa26,P0181,10d46bd0-31aa-4993-85a9-4f2c12b8043e,2024-09-03,5,64.77,323.84999999999997,Carta di Credito,Completato,Oman
1a9c1992-15aa-4c4c-9848-2322804c54af,a8c6a973-e16c-4ee8-9f0c-3b0253ddfa26,P0101,e1d81b3e-d2c7-498b-9950-4c63999a4938,2025-05-10,1,76.9,76.9,Bonifico,Annullato,Saint Lucia
62913aa5-3a27-44f4-807e-9e1d24aefc06,e46ccbdb-deeb-47c6-aee9-77417cc74973,P0159,087c769b-4e30-47ef-a3d3-3141bbcf84c2,2025-03-18,2,9.61,19.22,Contrassegno,Completato,Palestinian Territory
56cbad9f-4199-4275-8546-55c0cab5decb,9e21bf9c-caa3-48ef-a3e8-647a84c82d30,P0062,c7c50a9c-111f-43b7-b76d-edaae69e756e,2024-06-17,5,146.44,732.2,Bonifico,Reso,Lao People's Democratic Republic
8f424f9a-c5b9-4047-9882-1be1c4b81e6d,454bb51d-3360-4a1b-b1a2-46d618301007,P0062,acc2479c-1d7f-42ea-bee9-207653c075b3,2024-08-06,4,146.44,585.76,PayPal,Completato,Jordan
b5e47e9a-8898-4f1b-9a13-e8d81af8604b,dceeed74-a90c-4104-9484-c897c0eca108,P0025,22014c5e-10c4-4266-9786-82a17d2ee458,2024-07-14,1,9.33,9.33,Bonifico,Reso,Saint Vincent and the Grenadines
f95decb9-2985-4396-8949-702d9113a237,a66ec37c-a4e6-4575-a685-4078e65d6a2d,P0123,a71aeb47-ee6f-40c5-9e77-25a83ca3966f,2025-03-21,1,32.03,32.03,Contrassegno,Completato,Togo
361b12d9-4263-4f95-be37-97d1d2cbe2cf,49aeaf3c-8beb-48e3-baff-1b4563734e08,P0122,7e94f22c-c0b4-4c1f-8c3a-139469041b80,2024-12-26,1,94.81,94.81,Contrassegno,Annullato,Solomon Islands
5434b9aa-9e27-4ad1-972f-0b9cb4008780,6001deaa-3be1-4c26-97e9-71a1cb02a0fa,P0173,ba6f708a-576a-4cf8-af88-a71e01c82c4f,2025-02-23,1,92.99,92.99,PayPal,Completato,Falkland Islands (Malvinas)
943a9245-af12-48bd-954d-db8947479044,91fdc74c-f659-49d7-878a-fefb5425a532,P0176,c1d8ce74-1ae4-4258-a378-bdcf1d4ff7ba,2024-06-25,2,104.35,208.7,Bonifico,Annullato,Papua New Guinea
07f49f3c-c97f-422a-a92e-7da9611c1644,362868cc-8786-4f22-809f-7e0cf369f5f4,P0062,a180362b-b87d-4bdd-912a-60e3d1978a87,2024-12-31,2,146.44,292.88,Contrassegno,Reso,Bhutan
5bc85af6-2fa1-4ee3-b1ba-5276467da32f,8f3155ad-f8c4-4eca-ac25-165d0753be74,P0125,10d46bd0-31aa-4993-85a9-4f2c12b8043e,2025-03-24,3,97.74,293.21999999999997,Bonifico,Completato,Brunei Darussalam
c6bdb2e2-1a14-4b94-8888-3a9fbdc39c3a,6a1de39c-ed1e-401c-97ac-636d7392c5f6,P0013,fc6c1dae-88ae-467b-ac7a-bf56ff4fc9a9,2024-10-29,2,160.95,321.9,Contrassegno,Annullato,Honduras
76cf72b9-22ba-405f-800b-76988e4ea162,96424c3a-a776-4a95-803f-f95f9472a2dc,P0054,4674f64a-b59d-4fd4-95c2-7d2cfc3f2eef,2024-06-08,1,118.7,118.7,Contrassegno,Reso,Saint Vincent and the Grenadines
f3f2ba87-5d49-40e9-a24a-9b45db07fcec,8efe06e2-51ee-45ce-8551-6877ee6e2ac4,P0027,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2025-01-28,2,46.59,93.18,Bonifico,Reso,Philippines
c0ec60ec-56d7-4777-b196-08c34a5015b1,b759181a-e5a2-438e-a121-42cbab3ffa5f,P0062,c47a0bb4-e3ef-4f2e-851b-d8adc26d08ec,2024-10-04,3,146.44,439.32,Carta di Credito,Annullato,United States Minor Outlying Islands
e8d6d6b8-bbf2-4787-a85f-332cca7e7e88,fc0e9bc3-044f-4349-96ab-1dba974fe9c9,P0011,d8893cd4-4f54-4daf-8bc9-3e7bcc4df8ca,2025-02-15,1,135.64,135.64,PayPal,Annullato,Cocos (Keeling) Islands
e95e3253-274f-4161-80bf-a408054b63c4,dceeed74-a90c-4104-9484-c897c0eca108,P0071,c88e1d3f-89f9-4354-81e1-d37981dfe459,2025-05-22,3,177.75,533.25,Bonifico,Completato,Andorra
a7eedf9a-b322-47fc-b750-1e243c9ec59a,7229a834-2735-444f-9bd5-a665ca041eaf,P0137,96a04b3b-4ad4-4d0a-9138-4cc257bc6d85,2024-08-27,4,130.32,521.28,Carta di Credito,Annullato,Albania
4c8d08a9-ce70-4b35-895c-e0a345664c2a,326088ae-6bf6-488b-9284-11063f342872,P0170,91dd21ef-be04-4e2e-846f-bd10a7f8a0b8,2024-07-25,4,141.74,566.96,Bonifico,Completato,Uzbekistan
657b4bdb-9842-436a-ae91-14146ce7d294,299a0640-c15b-4396-8a94-71cf938c3e57,P0169,ef84adec-811b-4043-9c13-e65a4959e7aa,2024-10-26,3,125.54,376.62,PayPal,Reso,Haiti
36cbeaae-99f9-4e7c-8052-972f32d075ec,e67cb60d-097e-415d-a4fa-52929ef0f0bc,P0199,0680b000-d563-4a7c-9c96-59d8e366297d,2025-02-08,3,76.84,230.52,Bonifico,Completato,Namibia
f6005f9d-0a94-4369-ab08-291bb6990917,b2aac389-2f0b-470e-8e39-61f614123473,P0050,8ab518a8-580b-4d5b-8813-78fa12233b8c,2025-02-22,4,27.99,111.96,Bonifico,Annullato,New Zealand
cae1c0c3-5071-4639-9fa0-5567cb7b3350,f4f50aa9-40f7-4b1b-877b-2e1e70495492,P0171,fc6c1dae-88ae-467b-ac7a-bf56ff4fc9a9,2025-02-17,3,88.48,265.44,Carta di Credito,Completato,Faroe Islands
eaa92341-4fa0-40ac-91f5-a351f4b090fa,5af74e87-e7b2-4d67-821a-3e7b2052195c,P0003,087c769b-4e30-47ef-a3d3-3141bbcf84c2,2024-06-25,5,179.9,899.5,PayPal,Annullato,Macao
eef619e1-65e2-4b31-b84d-c81ae57bad35,dfdda65c-7dc1-4ed1-a63e-56d793cdc867,P0121,c217d004-e04a-4e06-8186-f432ee300c59,2025-01-05,1,11.04,11.04,PayPal,Completato,Taiwan
124d212c-dec5-4931-9d38-50be77677940,6dcf4f83-cd48-4956-8195-fac0f0e5802b,P0048,7e94f22c-c0b4-4c1f-8c3a-139469041b80,2025-02-18,2,173.11,346.22,PayPal,Reso,Slovenia
983e17a3-6048-4849-ab74-0b80630d3a60,1094b77b-6538-43b8-8078-c8934c0ef904,P0009,04204cbb-b213-4ecd-b9c1-8f900f8d0860,2024-11-13,1,159.33,159.33,Carta di Credito,Reso,Congo
c85484d9-e98b-4ee2-97b7-ec175848830f,086759f3-8c8e-4a1f-8ba1-d18ce5b0823f,P0151,169c3126-4b37-4bda-ac63-986966142319,2024-12-09,1,127.77,127.77,Bonifico,Reso,Aruba
2260d821-d9d3-46b9-97d3-f1e9f1f29683,fc13fb85-c346-443e-9941-7548cd2fbf4f,P0021,71350198-b69f-4820-83ed-1d8fd9544e66,2024-07-25,4,107.01,428.04,Bonifico,Completato,Fiji
62bb1ecf-910d-4a53-859c-e400ef358059,968c210a-e3a0-47cd-a9c9-26253f228e14,P0104,a71aeb47-ee6f-40c5-9e77-25a83ca3966f,2024-06-21,1,7.48,7.48,Bonifico,Completato,Jersey
a761e8bf-cb87-425c-914f-77caa175ac33,ef792b5c-f1c7-4756-8585-556da3442bcc,P0128,10d46bd0-31aa-4993-85a9-4f2c12b8043e,2025-03-25,1,76.89,76.89,Bonifico,Reso,Serbia
59e046ca-4342-4fda-9960-8fc642cb3f8a,394d9cc6-726c-43ba-99e7-859c823849f4,P0169,c1d8ce74-1ae4-4258-a378-bdcf1d4ff7ba,2025-01-07,4,125.54,502.16,Bonifico,Completato,Spain
425488ec-911e-410f-a7e7-16fbb30cabe2,f6ce79cc-d3d9-429f-8e2a-840d26903c2e,P0150,969467a9-f747-42d2-8e7c-1210bad89432,2024-10-16,1,66.8,66.8,Carta di Credito,Reso,Saint Helena
d0f9fbca-1b82-48db-b141-ad7eb003b535,428f45d0-f136-42fc-93aa-fb1e52d32446,P0195,43f635ee-2131-4fc9-bc00-30fffa53e9d0,2024-09-06,5,81.77,408.84999999999997,PayPal,Completato,United States Virgin Islands
e3b224bd-a569-48ba-991a-adacffbd1160,d2e7bd5d-4db5-42f0-84ce-c83be729bda8,P0185,96a04b3b-4ad4-4d0a-9138-4cc257bc6d85,2024-11-23,4,45.33,181.32,Bonifico,Reso,Mauritius
66eb8a93-e49b-4114-919c-8d66070189bc,fb746fe5-ad54-4220-ad61-7d7485c5afbd,P0167,9bbb7055-9918-4de1-aea1-51072b0e3aa0,2024-12-24,5,13.88,69.4,PayPal,Completato,American Samoa
a4ce1553-05ba-4592-9b36-cc3ff27ab575,af632327-d946-4085-8cfc-69d84cdbb000,P0022,4cf29dc7-ad9f-4bd5-8d12-ad1e4a3af28a,2024-09-26,2,109.4,218.8,Contrassegno,Annullato,Tonga
12849ee3-ff92-42bc-97d8-468e2335ad17,382faa9e-1caa-458e-bf2e-e32b1fc8b9d8,P0032,c7c50a9c-111f-43b7-b76d-edaae69e756e,2024-12-24,4,44.42,177.68,Bonifico,Annullato,Tajikistan
06c8aeec-f0bb-4e9d-b94f-b000dab524de,bcc60b2e-de7e-4aec-ae55-a136f3a37450,P0175,43f635ee-2131-4fc9-bc00-30fffa53e9d0,2025-01-08,4,167.91,671.64,Contrassegno,Completato,Peru
a6a40812-769d-48be-915e-a508c3003745,63611606-6671-4863-b742-27fce44c73ff,P0037,ef84adec-811b-4043-9c13-e65a4959e7aa,2025-04-17,5,28.77,143.85,Carta di Credito,Reso,British Indian Ocean Territory (Chagos Archipelago)
f8499406-616d-4ff9-9aee-44123fcf12d0,c5c9d00c-1580-45ee-b49b-518969a98723,P0032,b14cb6bb-5f20-4414-8c11-cb8a7a36737a,2025-05-06,1,44.42,44.42,PayPal,Completato,Tonga
b07aa544-5ce6-4aac-8fd9-6d8d64c1d805,70dc569a-307f-48f4-8c67-0d7edacfdf35,P0117,2a5c53f8-5be7-4f2b-9f4f-1b64bf18e11b,2025-03-13,3,36.5,109.5,PayPal,Completato,Georgia
71d3c526-0ec6-40a5-8728-fb1a05602044,0323b91d-0ed1-4a11-9542-7984fcbd67d8,P0077,087c769b-4e30-47ef-a3d3-3141bbcf84c2,2024-10-11,5,21.63,108.14999999999999,Contrassegno,Annullato,Malawi
e102bd61-f555-48dd-bb8e-1229a9f7e852,70dc569a-307f-48f4-8c67-0d7edacfdf35,P0181,c7c50a9c-111f-43b7-b76d-edaae69e756e,2024-06-17,2,64.77,129.54,Carta di Credito,Completato,Israel
eb237654-6e4e-4075-b8aa-d313ad7269d0,dcd84c60-14af-4176-8d7d-8cd824ab8034,P0054,4674f64a-b59d-4fd4-95c2-7d2cfc3f2eef,2025-04-21,5,118.7,593.5,Contrassegno,Reso,Cook Islands
2436ccd2-d867-4bb9-84a6-17685f89b745,c147789a-0dbf-454a-9ab1-f08898516909,P0077,2a5c53f8-5be7-4f2b-9f4f-1b64bf18e11b,2024-10-07,3,21.63,64.89,Contrassegno,Reso,Andorra
a293efd0-cfd4-46f3-a9d9-fdc090642243,a4a71b38-2d80-4a18-a077-c401fc970604,P0075,f1400f41-8a6c-4ce0-bcc4-ad116e4eb7a4,2025-01-09,5,147.26,736.3,Contrassegno,Completato,United Kingdom
d39a2c81-2361-4caa-a493-1bb0bcbe3abe,e310a92c-991a-4dab-bd7e-0caab1175d20,P0135,0680b000-d563-4a7c-9c96-59d8e366297d,2024-10-20,1,122.29,122.29,Carta di Credito,Reso,Saint Kitts and Nevis
84438f42-f9a1-4025-9fb8-20f672728bb3,18ecf962-9093-42b6-a608-8ce54bb2c2aa,P0017,acc2479c-1d7f-42ea-bee9-207653c075b3,2024-08-10,2,136.97,273.94,Carta di Credito,Completato,Thailand
6056845e-5632-4dbd-b391-2ed315829475,11ed1c48-3fde-41db-8389-09eb883020e9,P0057,936e7e0b-055c-44fb-a868-8b5a7472c1a7,2025-04-12,1,68.71,68.71,Contrassegno,Annullato,Tanzania
7ed3624e-3e10-45eb-8605-70d7299e0116,66ab068f-891c-41bb-a134-5b6aec3d0af4,P0196,ac9c46e0-23e2-417f-bcbb-a5861da78e30,2025-05-09,2,186.86,373.72,Carta di Credito,Annullato,Japan
f6ea7fee-7ed9-4de5-b6a0-69767f7252ff,bb0f9029-7eab-4729-90db-eb8708249660,P0020,a0c7306f-44b1-49bf-a6e0-6c7c7faf4308,2025-02-04,2,81.07,162.14,Bonifico,Annullato,Albania
